binomial,genus,family,fossilArea,Area,taxon
Streptopelia semitorquata,Streptopelia,Columbidae,1516882.035,13753110.51,Bird
Streptopelia tranquebarica,Streptopelia,Columbidae,2165366.407,9536666.519,Bird
Streptopelia turtur,Streptopelia,Columbidae,5350772.404,22086336.14,Bird
Streptopelia vinacea,Streptopelia,Columbidae,1315508.033,6145383.099,Bird
Streptopelia xanthocycla,Streptopelia,Columbidae,35070.24345,230018.0798,Bird
Streptoprocne biscutata,Streptoprocne,Apodidae,95533.56497,1741681.972,Bird
Streptoprocne phelpsi,Streptoprocne,Apodidae,0,255992.6491,Bird
Streptoprocne rutila,Streptoprocne,Apodidae,28523.13259,1391953.841,Bird
Streptoprocne semicollaris,Streptoprocne,Apodidae,7952.75108,324266.7455,Bird
Streptoprocne zonaris,Streptoprocne,Apodidae,1093298.781,8315566.794,Bird
Stresemannia bougainvillei,Stresemannia,Meliphagidae,0,2008.767471,Bird
Strigops habroptila,Strigops,Strigopidae,433.5941812,17743.68038,Bird
Strix aluco,Strix,Strigidae,1072997.433,9589451.695,Bird
Strix butleri,Strix,Strigidae,0,3653.228784,Bird
Strix chacoensis,Strix,Strigidae,661480.5306,766110.8103,Bird
Strix fulvescens,Strix,Strigidae,735.655479,116030.9102,Bird
Strix hadorami,Strix,Strigidae,4069.142056,196455.5141,Bird
Strix hylophila,Strix,Strigidae,59963.29791,711591.3961,Bird
Strix leptogrammica,Strix,Strigidae,502927.4681,5425600.711,Bird
Strix nebulosa,Strix,Strigidae,618471.3505,19844274.09,Bird
Strix nivicolum,Strix,Strigidae,692505.6281,4869474.259,Bird
Strix occidentalis,Strix,Strigidae,96070.1698,1222682.22,Bird
Strix ocellata,Strix,Strigidae,657261.4902,2253179.868,Bird
Strix rufipes,Strix,Strigidae,23206.37289,638796.1179,Bird
Strix seloputo,Strix,Strigidae,172103.9737,610887.9411,Bird
Strix uralensis,Strix,Strigidae,547708.2843,12203292.6,Bird
Strix varia,Strix,Strigidae,263543.3555,6628600.105,Bird
Strix woodfordii,Strix,Strigidae,960326.2147,9861964.858,Bird
Struthidea cinerea,Struthidea,Corcoracidae,985763.0162,2500843.706,Bird
Struthio camelus,Struthio,Struthionidae,3015961.711,9265414.735,Bird
Struthio molybdophanes,Struthio,Struthionidae,261569.1733,1078973.57,Bird
Sturnella magna,Sturnella,Icteridae,1082139.959,7869753.637,Bird
Sturnella neglecta,Sturnella,Icteridae,944600.6912,8668508.584,Bird
Sturnia erythropygia,Sturnia,Sturnidae,388.7291886,5624.525289,Bird
Sturnia malabarica,Sturnia,Sturnidae,1277502.105,5277540.763,Bird
Sturnia pagodarum,Sturnia,Sturnidae,1422154.907,3845793.601,Bird
Sturnia sinensis,Sturnia,Sturnidae,250202.9371,1582418.944,Bird
Sturnornis albofrontatus,Sturnornis,Sturnidae,0,9929.892456,Bird
Sturnus unicolor,Sturnus,Sturnidae,53652.58553,826395.5974,Bird
Sturnus vulgaris,Sturnus,Sturnidae,5841731.782,40371726.62,Bird
Sublegatus arenarum,Sublegatus,Tyrannidae,377244.34620000003,940884.1531,Bird
Sublegatus modestus,Sublegatus,Tyrannidae,2022296.889,6470254.366,Bird
Sublegatus obscurior,Sublegatus,Tyrannidae,395785.2318,5372681.079,Bird
Sugomel nigrum,Sugomel,Meliphagidae,2112756.758,5440423.926,Bird
Suiriri suiriri,Suiriri,Tyrannidae,2139811.398,6427943.33,Bird
Sula dactylatra,Sula,Sulidae,19818837.52,129765532.2,Bird
Sula granti,Sula,Sulidae,253505.2976,1391343.148,Bird
Sula leucogaster,Sula,Sulidae,24124655.64,136656181.6,Bird
Sula nebouxii,Sula,Sulidae,769057.4895,4287635.871,Bird
Sula sula,Sula,Sulidae,16378236.55,122354413.4,Bird
Sula variegata,Sula,Sulidae,616164.8759,912406.2519,Bird
Surnia ulula,Surnia,Strigidae,570591.7277,21322900.98,Bird
Surniculus dicruroides,Surniculus,Cuculidae,574812.2341,5377805.884,Bird
Surniculus lugubris,Surniculus,Cuculidae,282015.0333,1813512.304,Bird
Surniculus musschenbroeki,Surniculus,Cuculidae,7326.857066,196374.5971,Bird
Surniculus velutinus,Surniculus,Cuculidae,16389.43129,259937.5356,Bird
Suthora fulvifrons,Suthora,Sylviidae,634.8574899,287754.6944,Bird
Suthora nipalensis,Suthora,Sylviidae,2294.330548,409639.8944,Bird
Suthora verreauxi,Suthora,Sylviidae,533.3610463,430032.0395,Bird
Swynnertonia swynnertoni,Swynnertonia,Muscicapidae,0,7065.470811,Bird
Sylvia abyssinica,Sylvia,Sylviidae,13537.43243,387146.165,Bird
Sylvia atricapilla,Sylvia,Sylviidae,3739604.294,21050680.28,Bird
Sylvia atriceps,Sylvia,Sylviidae,3276.033083,111756.8651,Bird
Sylvia balearica,Sylvia,Sylviidae,46.33774397,4300.521514,Bird
Sylvia boehmi,Sylvia,Sylviidae,145468.04810000001,757705.5394,Bird
Sylvia borin,Sylvia,Sylviidae,10266446.37,48027533.5,Bird
Sylvia buryi,Sylvia,Sylviidae,80.62151746,62421.13371,Bird
Sylvia cantillans,Sylvia,Sylviidae,3950702.399,12096840.18,Bird
Sylvia communis,Sylvia,Sylviidae,9982341.184,42171379.17,Bird
Sylvia conspicillata,Sylvia,Sylviidae,913460.093,4545114.721,Bird
Sylvia crassirostris,Sylvia,Sylviidae,1472027.015,6764291.89,Bird
Sylvia curruca,Sylvia,Sylviidae,8710996.419,36576918.23,Bird
Sylvia deserti,Sylvia,Sylviidae,1169742.504,4063422.276,Bird
Sylvia deserticola,Sylvia,Sylviidae,657551.0341,3004113.363,Bird
Sylvia dohrni,Sylvia,Sylviidae,0,150.9436468,Bird
Sylvia hortensis,Sylvia,Sylviidae,3281350.007,9384165.865,Bird
Sylvia layardi,Sylvia,Sylviidae,91626.56377,780164.1965,Bird
Sylvia leucomelaena,Sylvia,Sylviidae,27949.27349,546975.3226,Bird
Sylvia lugens,Sylvia,Sylviidae,10054.1939,401514.0763,Bird
Sylvia melanocephala,Sylvia,Sylviidae,833820.9119,4224820.746,Bird
Sylvia melanothorax,Sylvia,Sylviidae,44589.03783,149441.1449,Bird
Sylvia mystacea,Sylvia,Sylviidae,2669876.122,7952862.997,Bird
Sylvia nana,Sylvia,Sylviidae,4581536.383,9789957.065,Bird
Sylvia nigricapillus,Sylvia,Sylviidae,401.6768456,170917.8272,Bird
Sylvia nisoria,Sylvia,Sylviidae,2272807.176,12445853.34,Bird
Sylvia ruppeli,Sylvia,Sylviidae,1598545.507,5405262.674,Bird
Sylvia sarda,Sylvia,Sylviidae,66008.68296,205537.4951,Bird
Sylvia subalpina,Sylvia,Sylviidae,2505279.947,7164939.753,Bird
Sylvia subcoerulea,Sylvia,Sylviidae,311416.812,2960797.077,Bird
Sylvia undata,Sylvia,Sylviidae,138100.5484,1420898.879,Bird
Sylvietta brachyura,Sylvietta,Macrosphenidae,1049576.691,5896596.796,Bird
Sylvietta chapini,Sylvietta,Macrosphenidae,0,4104.722376,Bird
Sylvietta denti,Sylvietta,Macrosphenidae,53765.26682,1130138.123,Bird
Sylvietta isabellina,Sylvietta,Macrosphenidae,220383.1904,901900.9431,Bird
Sylvietta leucophrys,Sylvietta,Macrosphenidae,9023.272046,156343.8738,Bird
Sylvietta leucopsis,Sylvietta,Macrosphenidae,303490.7744,1167836.067,Bird
Sylvietta philippae,Sylvietta,Macrosphenidae,11312.16574,206303.6264,Bird
Sylvietta rufescens,Sylvietta,Macrosphenidae,565049.4163,4187073.295,Bird
Sylvietta ruficapilla,Sylvietta,Macrosphenidae,231354.9511,2557003.713,Bird
Sylvietta virens,Sylvietta,Macrosphenidae,309698.2309,3738081.169,Bird
Sylvietta whytii,Sylvietta,Macrosphenidae,278401.5816,1855716.886,Bird
Sylviorthorhynchus desmurii,Sylviorthorhynchus,Furnariidae,15096.99612,386153.9637,Bird
Sylviorthorhynchus yanacensis,Sylviorthorhynchus,Furnariidae,0,74224.04904,Bird
Sylviparus modestus,Sylviparus,Paridae,1181.814252,837614.5427,Bird
Syma megarhyncha,Syma,Alcedinidae,129.7799213,157417.5515,Bird
Syma torotoro,Syma,Alcedinidae,118879.2544,650714.6242,Bird
Symposiachrus ateralbus,Symposiachrus,Monarchidae,8.310316035,112.0600179,Bird
Symposiachrus axillaris,Symposiachrus,Monarchidae,0,118942.6623,Bird
Symposiachrus barbatus,Symposiachrus,Monarchidae,252.5759853,21960.62382,Bird
Symposiachrus boanensis,Symposiachrus,Monarchidae,0,13.87252462,Bird
Symposiachrus brehmii,Symposiachrus,Monarchidae,69.50609934,2524.270469,Bird
Symposiachrus browni,Symposiachrus,Monarchidae,247.1476759,4635.152217,Bird
Symposiachrus everetti,Symposiachrus,Monarchidae,22.53701041,170.5677298,Bird
Symposiachrus guttula,Symposiachrus,Monarchidae,112978.8629,657660.0606,Bird
Symposiachrus infelix,Symposiachrus,Monarchidae,12.65689727,2025.047961,Bird
Symposiachrus julianae,Symposiachrus,Monarchidae,4.776985386,143.7357955,Bird
Symposiachrus leucurus,Symposiachrus,Monarchidae,100.8401058,1111.789386,Bird
Symposiachrus loricatus,Symposiachrus,Monarchidae,110.6513232,7963.838431,Bird
Symposiachrus malaitae,Symposiachrus,Monarchidae,93.03489127,4330.716036,Bird
Symposiachrus manadensis,Symposiachrus,Monarchidae,56434.79922,445256.3989,Bird
Symposiachrus menckei,Symposiachrus,Monarchidae,6.969254138,239.4093108,Bird
Symposiachrus mundus,Symposiachrus,Monarchidae,107.0404442,4617.597675,Bird
Symposiachrus rubiensis,Symposiachrus,Monarchidae,91316.56578,268702.0578,Bird
Symposiachrus sacerdotum,Symposiachrus,Monarchidae,0,696.2179295,Bird
Symposiachrus trivirgatus,Symposiachrus,Monarchidae,50570.54399,612382.1149,Bird
Symposiachrus verticalis,Symposiachrus,Monarchidae,93.98173648,42001.39171,Bird
Symposiachrus vidua,Symposiachrus,Monarchidae,88.72152759,3376.333206,Bird
Synallaxis albescens,Synallaxis,Furnariidae,2683018.312,9891846.972,Bird
Synallaxis albigularis,Synallaxis,Furnariidae,124180.3047,1133021.544,Bird
Synallaxis albilora,Synallaxis,Furnariidae,126128.3779,218214.891,Bird
Synallaxis azarae,Synallaxis,Furnariidae,11775.33869,477782.3337,Bird
Synallaxis beverlyae,Synallaxis,Furnariidae,3137.549923,5309.405318,Bird
Synallaxis brachyura,Synallaxis,Furnariidae,30613.87056,403840.9707,Bird
Synallaxis cabanisi,Synallaxis,Furnariidae,8306.115182,189613.7271,Bird
Synallaxis candei,Synallaxis,Furnariidae,49015.37771,156034.9505,Bird
Synallaxis castanea,Synallaxis,Furnariidae,3.091721645,2024.956941,Bird
Synallaxis cherriei,Synallaxis,Furnariidae,8341.282927,608664.7252,Bird
Synallaxis chinchipensis,Synallaxis,Furnariidae,0,15895.83085,Bird
Synallaxis cinerascens,Synallaxis,Furnariidae,50585.1302,1224114.747,Bird
Synallaxis cinerea,Synallaxis,Furnariidae,202.1704944,24736.21433,Bird
Synallaxis cinnamomea,Synallaxis,Furnariidae,1026.04011,85364.54122,Bird
Synallaxis courseni,Synallaxis,Furnariidae,0,184.9460461,Bird
Synallaxis erythrothorax,Synallaxis,Furnariidae,105481.9556,355775.8546,Bird
Synallaxis frontalis,Synallaxis,Furnariidae,1824392.87,5745534.595,Bird
Synallaxis fuscorufa,Synallaxis,Furnariidae,0,5051.025782,Bird
Synallaxis gujanensis,Synallaxis,Furnariidae,552380.2445,4461872.633,Bird
Synallaxis hellmayri,Synallaxis,Furnariidae,37838.86927,339704.6199,Bird
Synallaxis hypochondriaca,Synallaxis,Furnariidae,0,7558.371386,Bird
Synallaxis hypospodia,Synallaxis,Furnariidae,592704.3476,3530290.534,Bird
Synallaxis infuscata,Synallaxis,Furnariidae,124.4632606,25054.35793,Bird
Synallaxis kollari,Synallaxis,Furnariidae,0,4101.240116,Bird
Synallaxis macconnelli,Synallaxis,Furnariidae,54.82785208,247511.4531,Bird
Synallaxis maranonica,Synallaxis,Furnariidae,0,4053.004673,Bird
Synallaxis moesta,Synallaxis,Furnariidae,21724.08524,205790.2379,Bird
Synallaxis ruficapilla,Synallaxis,Furnariidae,22661.40863,1174888.379,Bird
Synallaxis rutilans,Synallaxis,Furnariidae,430407.5538,5856501.034,Bird
Synallaxis scutata,Synallaxis,Furnariidae,427194.6539,3789548.824,Bird
Synallaxis simoni,Synallaxis,Furnariidae,20054.26228,20681.94325,Bird
Synallaxis spixi,Synallaxis,Furnariidae,203819.0853,1343833.873,Bird
Synallaxis stictothorax,Synallaxis,Furnariidae,17042.09929,49675.09555,Bird
Synallaxis subpudica,Synallaxis,Furnariidae,351.2812048,15177.44945,Bird
Synallaxis tithys,Synallaxis,Furnariidae,1536.776715,8430.307443,Bird
Synallaxis unirufa,Synallaxis,Furnariidae,298.6647478,210442.3063,Bird
Synallaxis zimmeri,Synallaxis,Furnariidae,0,521.8505746,Bird
Syndactyla dimidiata,Syndactyla,Furnariidae,144823.6304,1723743.124,Bird
Syndactyla guttulata,Syndactyla,Furnariidae,376.651436,12402.10084,Bird
Syndactyla roraimae,Syndactyla,Furnariidae,0,99093.89194,Bird
Syndactyla ruficollis,Syndactyla,Furnariidae,0,18089.53298,Bird
Syndactyla rufosuperciliata,Syndactyla,Furnariidae,390864.9349,1726959.309,Bird
Syndactyla striata,Syndactyla,Furnariidae,1818.468603,81403.05307,Bird
Syndactyla subalaris,Syndactyla,Furnariidae,1804.761208,258093.8927,Bird
Syndactyla ucayalae,Syndactyla,Furnariidae,18671.52784,286024.1527,Bird
Synoicus adansonii,Synoicus,Phasianidae,574658.5499,5998339.29,Bird
Synoicus chinensis,Synoicus,Phasianidae,1333968.581,8165037.4,Bird
Synoicus ypsilophorus,Synoicus,Phasianidae,1782892.623,504172230.8,Bird
Synthliboramphus antiquus,Synthliboramphus,Alcidae,3861436.181,9538781.443,Bird
Synthliboramphus craveri,Synthliboramphus,Alcidae,113668.8276,745221.7687,Bird
Synthliboramphus hypoleucus,Synthliboramphus,Alcidae,126863.9061,1156052.355,Bird
Synthliboramphus scrippsi,Synthliboramphus,Alcidae,125990.0826,801488.1552,Bird
Synthliboramphus wumizusume,Synthliboramphus,Alcidae,868289.6853,919461.677,Bird
Sypheotides indicus,Sypheotides,Otididae,765245.0259,2475423.236,Bird
Syrigma sibilatrix,Syrigma,Ardeidae,2012695.786,4235323.962,Bird
Syrmaticus ellioti,Syrmaticus,Phasianidae,668.4064461,470253.5674,Bird
Syrmaticus humiae,Syrmaticus,Phasianidae,3113.471753,405553.2418,Bird
Syrmaticus mikado,Syrmaticus,Phasianidae,0,13765.42888,Bird
Syrmaticus reevesii,Syrmaticus,Phasianidae,77333.2621,722678.0972,Bird
Syrmaticus soemmerringii,Syrmaticus,Phasianidae,3148.490554,174734.024,Bird
Syrrhaptes paradoxus,Syrrhaptes,Pteroclidae,2612703.112,8706672.562,Bird
Syrrhaptes tibetanus,Syrrhaptes,Pteroclidae,228236.7501,1238251.738,Bird
Systellura decussata,Systellura,Caprimulgidae,15200.062679999999,201008.3101,Bird
Systellura longirostris,Systellura,Caprimulgidae,1734516.467,5080821.402,Bird
Systellura roraimae,Systellura,Caprimulgidae,0,220674.0829,Bird
Taccocua leschenaultii,Taccocua,Cuculidae,877951.9367,2673796.172,Bird
Tachornis furcata,Tachornis,Apodidae,13252.31159,32700.84618,Bird
Tachornis phoenicobia,Tachornis,Apodidae,57576.96476,194217.8399,Bird
Tachornis squamata,Tachornis,Apodidae,1081878.801,9486248.419,Bird
Tachuris rubrigastra,Tachuris,Tyrannidae,1105491.158,2891595.359,Bird
Tachybaptus dominicus,Tachybaptus,Podicipedidae,2139216.39,9159289.823,Bird
Tachybaptus novaehollandiae,Tachybaptus,Podicipedidae,2526492.232,8308756.035,Bird
Tachybaptus pelzelnii,Tachybaptus,Podicipedidae,28088.66063,590930.6932,Bird
Tachybaptus ruficollis,Tachybaptus,Podicipedidae,7444876.366,37424569.44,Bird
Tachybaptus rufolavatus,Tachybaptus,Podicipedidae,703.3425553,1141.445498,Bird
Tachycineta albilinea,Tachycineta,Hirundinidae,156806.9114,754930.7876,Bird
Tachycineta albiventer,Tachycineta,Hirundinidae,1339143.716,11742565.78,Bird
Tachycineta bicolor,Tachycineta,Hirundinidae,1420969.476,17478113.4,Bird
Tachycineta cyaneoviridis,Tachycineta,Hirundinidae,9824.829218,14730.48869,Bird
Tachycineta euchrysea,Tachycineta,Hirundinidae,0,14021.59035,Bird
Tachycineta leucorrhoa,Tachycineta,Hirundinidae,2096025.695,6386217.135,Bird
Tachycineta meyeni,Tachycineta,Hirundinidae,1888887.933,4066731.981,Bird
Tachycineta stolzmanni,Tachycineta,Hirundinidae,17708.26662,43490.45435,Bird
Tachycineta thalassina,Tachycineta,Hirundinidae,703171.9028,6579477.521,Bird
Tachyeres brachypterus,Tachyeres,Anatidae,561.2955571,12033.79458,Bird
Tachyeres leucocephalus,Tachyeres,Anatidae,28102.50788,49160.65437,Bird
Tachyeres patachonicus,Tachyeres,Anatidae,56772.82734,1006772.842,Bird
Tachyeres pteneres,Tachyeres,Anatidae,192849.385,349870.87,Bird
Tachymarptis aequatorialis,Tachymarptis,Apodidae,103110.7747,1399567.241,Bird
Tachymarptis melba,Tachymarptis,Apodidae,1828012.904,12938135.44,Bird
Tachyphonus coronatus,Tachyphonus,Thraupidae,61730.56109,1492725.642,Bird
Tachyphonus phoenicius,Tachyphonus,Thraupidae,64095.56275,2229331.184,Bird
Tachyphonus rufus,Tachyphonus,Thraupidae,1146690.674,5941688.416,Bird
Tadorna cana,Tadorna,Anatidae,148565.8052,1631500.402,Bird
Tadorna cristata,Tadorna,Anatidae,35.82972507,340.9287285,Bird
Tadorna ferruginea,Tadorna,Anatidae,6302221.288,24405981.17,Bird
Tadorna tadorna,Tadorna,Anatidae,2803538.115,11207492.88,Bird
Tadorna tadornoides,Tadorna,Anatidae,1000896.272,3302249.991,Bird
Tadorna variegata,Tadorna,Anatidae,14735.90879,268823.4197,Bird
Taeniopygia bichenovii,Taeniopygia,Estrildidae,893478.7961,3107783.775,Bird
Taeniopygia castanotis,Taeniopygia,Estrildidae,2280201.855,6273551.787,Bird
Taeniopygia guttata,Taeniopygia,Estrildidae,1404.026237,83399.72014,Bird
Taeniotriccus andrei,Taeniotriccus,Tyrannidae,33683.78598,857412.8868,Bird
Talegalla cuvieri,Talegalla,Megapodiidae,12860.9762,122105.9109,Bird
Talegalla fuscirostris,Talegalla,Megapodiidae,77791.69775,284371.3368,Bird
Talegalla jobiensis,Talegalla,Megapodiidae,22062.31605,222871.0904,Bird
Tangara abbas,Tangara,Thraupidae,106155.0846,658848.4272,Bird
Tangara argentea,Tangara,Thraupidae,1584.86092,93689.17032,Bird
Tangara argyrofenges,Tangara,Thraupidae,0,52085.68101,Bird
Tangara arthus,Tangara,Thraupidae,974.4376324,38919.71834,Bird
Tangara atrocoerulea,Tangara,Thraupidae,0,100282.9678,Bird
Tangara aurulenta,Tangara,Thraupidae,1857.338674,378419.4811,Bird
Tangara brasiliensis,Tangara,Thraupidae,8682.473264,146152.8179,Bird
Tangara cabanisi,Tangara,Thraupidae,0,3574.166112,Bird
Tangara callophrys,Tangara,Thraupidae,121480.3663,1481384.697,Bird
Tangara cayana,Tangara,Thraupidae,372322.8925,1467690.557,Bird
Tangara chilensis,Tangara,Thraupidae,347978.905,4594711.899,Bird
Tangara chrysotis,Tangara,Thraupidae,0,99785.84529,Bird
Tangara cucullata,Tangara,Thraupidae,14.94193597,318.7310225,Bird
Tangara cyanicollis,Tangara,Thraupidae,55464.0189,1248381.924,Bird
Tangara cyanocephala,Tangara,Thraupidae,13459.47171,444927.912,Bird
Tangara cyanomelas,Tangara,Thraupidae,9475.126121,212114.5722,Bird
Tangara cyanoptera,Tangara,Thraupidae,17672.80983,224098.1255,Bird
Tangara cyanotis,Tangara,Thraupidae,0,88891.88367,Bird
Tangara cyanoventris,Tangara,Thraupidae,6456.808017,475584.1542,Bird
Tangara desmaresti,Tangara,Thraupidae,507.1858067,260433.714,Bird
Tangara dowii,Tangara,Thraupidae,0,12083.51816,Bird
Tangara episcopus,Tangara,Thraupidae,820347.4647,7925889.449,Bird
Tangara fastuosa,Tangara,Thraupidae,207.7167053,15694.99446,Bird
Tangara flava,Tangara,Thraupidae,327372.5774,4243517.029,Bird
Tangara florida,Tangara,Thraupidae,0,37067.01837,Bird
Tangara fucosa,Tangara,Thraupidae,92.20366899,3038.357833,Bird
Tangara fulvicervix,Tangara,Thraupidae,0,115004.0817,Bird
Tangara glaucocolpa,Tangara,Thraupidae,95220.12494,236064.1795,Bird
Tangara guttata,Tangara,Thraupidae,1150.870927,376032.2517,Bird
Tangara gyrola,Tangara,Thraupidae,170617.5319,4181520.148,Bird
Tangara heinei,Tangara,Thraupidae,256.7211364,133733.4255,Bird
Tangara icterocephala,Tangara,Thraupidae,1408.661439,75163.46897,Bird
Tangara inornata,Tangara,Thraupidae,16275.72962,180598.1066,Bird
Tangara johannae,Tangara,Thraupidae,3771.439278,69228.49789,Bird
Tangara labradorides,Tangara,Thraupidae,353.052838,104445.9433,Bird
Tangara larvata,Tangara,Thraupidae,33451.60075,480223.1507,Bird
Tangara lavinia,Tangara,Thraupidae,8027.872726,135525.2612,Bird
Tangara lunigera,Tangara,Thraupidae,190.9144673,28798.82069,Bird
Tangara mexicana,Tangara,Thraupidae,696609.7656,7039957.727,Bird
Tangara meyerdeschauenseei,Tangara,Thraupidae,0,11014.65504,Bird
Tangara nigrocincta,Tangara,Thraupidae,259707.6568,3416851.699,Bird
Tangara nigroviridis,Tangara,Thraupidae,769.8214624,348803.3644,Bird
Tangara ornata,Tangara,Thraupidae,11077.79235,392889.1266,Bird
Tangara palmarum,Tangara,Thraupidae,1323073.295,12189465.66,Bird
Tangara palmeri,Tangara,Thraupidae,435.5837433,44178.92333,Bird
Tangara parzudakii,Tangara,Thraupidae,203.592447,196525.4574,Bird
Tangara peruviana,Tangara,Thraupidae,7715.557544,125656.7538,Bird
Tangara phillipsi,Tangara,Thraupidae,0,3651.091236,Bird
Tangara preciosa,Tangara,Thraupidae,227651.5592,1104805.361,Bird
Tangara punctata,Tangara,Thraupidae,126308.9967,2557817.683,Bird
Tangara ruficervix,Tangara,Thraupidae,421.9628871,134580.7562,Bird
Tangara rufigenis,Tangara,Thraupidae,323.7508273,6837.595514,Bird
Tangara rufigula,Tangara,Thraupidae,0,23084.13307,Bird
Tangara sayaca,Tangara,Thraupidae,1793877.559,6747179.632,Bird
Tangara schrankii,Tangara,Thraupidae,204113.0149,2751194.246,Bird
Tangara seledon,Tangara,Thraupidae,16574.48886,672701.1357,Bird
Tangara varia,Tangara,Thraupidae,18363.80546,1477595.6,Bird
Tangara vassorii,Tangara,Thraupidae,176.1225838,206740.2371,Bird
Tangara velia,Tangara,Thraupidae,311292.491,4923906.922,Bird
Tangara versicolor,Tangara,Thraupidae,14.07584355,350.2142547,Bird
Tangara viridicollis,Tangara,Thraupidae,180.5001029,102237.7686,Bird
Tangara vitriolina,Tangara,Thraupidae,1071.974585,123909.7635,Bird
Tangara whitelyi,Tangara,Thraupidae,0,195145.5958,Bird
Tangara xanthocephala,Tangara,Thraupidae,1388.438695,357017.7117,Bird
Tangara xanthogastra,Tangara,Thraupidae,174045.1685,2798976.167,Bird
Tanygnathus gramineus,Tanygnathus,Psittacidae,0,1781.704995,Bird
Tanygnathus lucionensis,Tanygnathus,Psittacidae,17850.57363,311136.6447,Bird
