OBJECTID,id_no,binomial,orig_area_km2
3640,128073282,Nomascus gabriellae,39684.897024372403
3641,41643,Nomascus hainanus,164.97268455624919
3642,39895,Nomascus leucogenys,51338.85882106705
3643,41642,Nomascus nasutus,8311.9008057953106
3644,39896,Nomascus siki,26549.310832568091
3645,14854,Notiomys edwardsii,267120.28244057181
3646,136666,Notiosorex cockrumi,66235.993108033159
3647,41456,Notiosorex crawfordi,2165553.371927557
3648,136273,Notiosorex evotis,89136.897736789571
3649,136688,Notiosorex villai,6040.6261515763899
3650,20477,Notocitellus adocetus,31693.06275329896
3651,20479,Notocitellus annulatus,44721.538304964379
3652,14867,Notomys alexis,2927636.293289694
3653,14862,Notomys aquilo,2410.571649313631
3654,14868,Notomys cervinus,83793.251168515068
3655,14863,Notomys fuscus,105460.6443292539
3656,14869,Notomys mitchellii,647549.71185610269
3657,14876,Notopteris macdonaldi,19268.554188723821
3658,136519,Notopteris neocaledonica,1254.123582070159
3659,14878,Notoryctes caurinus,451273.25380348653
3660,14879,Notoryctes typhlops,921424.19560100406
3661,14921,Nyctalus aviator,846211.38173549576
3662,14922,Nyctalus azoreum,2237.3381324033048
3663,136765,Nyctalus furvus,11560.678588987121
3664,14918,Nyctalus lasiopterus,2917441.232756102
3665,14919,Nyctalus leisleri,5171189.1844635997
3666,14923,Nyctalus montanus,123573.7457966612
3667,14920,Nyctalus noctula,7209839.9881624477
3668,136828,Nyctalus plancyi,2017215.562512317
3669,14925,Nyctereutes procyonoides,11540965.7858724
3670,14926,Nycteris arge,3979194.541642921
3671,14927,Nycteris aurita,1789417.40095262
3672,14928,Nycteris gambiensis,1860958.3459816901
3673,14929,Nycteris grandis,4404268.0216726325
3674,14930,Nycteris hispida,11505278.338765999
3675,14931,Nycteris intermedia,2619015.9974106308
3676,14932,Nycteris javanica,135481.05550818209
3677,14933,Nycteris macrotis,12089192.28078308
3678,40022,Nycteris madagascariensis,50462.226427612251
3679,14934,Nycteris major,2096058.7092544709
3680,14935,Nycteris nana,2937728.985601258
3681,44695,Nycteris parisii,127125.65612084301
3682,14936,Nycteris thebaica,14426659.75178677
3683,14937,Nycteris tragata,1394634.891672563
3684,44696,Nycteris vinsoni,291.64020485737592
3685,14939,Nycteris woodi,620422.4579859965
3686,163015864,Nycticebus bancanus,11525.799719237961
3687,39758,Nycticebus bengalensis,2049956.6268514071
3688,163015906,Nycticebus borneanus,224547.7259945304
3689,163017685,Nycticebus coucang,441459.55235818401
3690,163019804,Nycticebus hilleri,67719.401455858912
3691,39761,Nycticebus javanicus,4.0428543626078666
3692,163015583,Nycticebus kayan,253934.30776210371
3693,163013860,Nycticebus menagensis,727974.50087786373
3694,14941,Nycticebus pygmaeus,481896.66424825351
3695,41533,Nycticeinops schlieffeni,5499409.0517093819
3696,136386,Nycticeius cubanus,29183.4504047101
3697,14944,Nycticeius humeralis,2883035.100697482
3698,14358,Nyctiellus lepidus,110184.09778672209
3699,14954,Nyctimene aello,621337.327313093
3700,14962,Nyctimene albiventer,748029.83208134142
3701,14963,Nyctimene cephalotes,239455.08490808451
3702,14964,Nyctimene certans,212399.7477664508
3703,14955,Nyctimene cyclotis,4143.075751747383
3704,14956,Nyctimene draconilla,17376.842097103501
3705,136441,Nyctimene keasti,47545.657103338599
3706,14965,Nyctimene major,70315.101790393906
3707,14958,Nyctimene malaitensis,7178.4872674678381
3708,14959,Nyctimene masalai,7019.8252921494386
3709,14960,Nyctimene minutus,1746.8036731495899
3710,14953,Nyctimene rabori,30770.51353526847
3711,14966,Nyctimene robinsoni,351686.10089305689
3712,14961,Nyctimene sanctacrucis,522.36329383354428
3713,14967,Nyctimene vizcaccia,70176.72790831326
3714,14993,Nyctinomops aurispinosus,3568085.405675848
3715,14994,Nyctinomops femorosaccus,1251554.20283351
3716,14995,Nyctinomops laticaudatus,13100755.22433614
3717,14996,Nyctinomops macrotis,15742667.00938816
3718,14999,Nyctomys sumichrasti,673107.77453010133
3719,15000,Nyctophilus arnhemensis,703916.10285914445
3720,15001,Nyctophilus bifax,1170027.424237882
3721,85289516,Nyctophilus corbeni,637656.0516740937
3722,85289826,Nyctophilus daedalus,741274.97336782655
3723,15003,Nyctophilus geoffroyi,7272603.2836128846
3724,15004,Nyctophilus gouldi,1365628.1801366489
3725,15005,Nyctophilus heran,1252.684469002297
3726,15006,Nyctophilus howensis,15.001652984653569
3727,85289614,Nyctophilus major,702119.8520431713
3728,15007,Nyctophilus microdon,2020.786303769291
3729,15008,Nyctophilus microtis,166518.23752304731
3730,136807,Nyctophilus nebulosus,0.24399839181859881
3731,15009,Nyctophilus sherrini,48996.820183601762
3732,85289876,Nyctophilus shirleyae,766.34829367462805
3733,15011,Nyctophilus walkeri,397685.3548429638
3734,41255,Ochotona alpina,575009.34491951705
3735,41986,Ochotona argentata,95.49278944626667
3736,41256,Ochotona cansus,700168.31528377114
3737,41257,Ochotona collaris,846241.09485707467
3738,87948071,Ochotona coreana,26179.425567930739
3739,41258,Ochotona curzoniae,2250131.8514677701
3740,41259,Ochotona dauurica,2054909.4747867971
3741,41260,Ochotona erythrotis,543379.62641033914
3742,15048,Ochotona forresti,38531.607760352766
3743,41261,Ochotona gloveri,417977.17864354007
3744,40800,Ochotona hoffmanni,1241.713138002536
3745,87948061,Ochotona hyperborea,8990361.7402594164
3746,15050,Ochotona iliensis,12780.953932066261
3747,15046,Ochotona koslowi,44741.356475459273
3748,41264,Ochotona ladacensis,786646.01404052309
3749,41265,Ochotona macrotis,2931142.5980595099
3750,87948094,Ochotona mantchurica,336643.20557635679
3751,15051,Ochotona nubrica,491652.02223197388
3752,99892252,Ochotona opaca,179922.10331359759
3753,99890206,Ochotona pallasii,941531.12728067313
3754,41267,Ochotona princeps,894649.49646895728
3755,15052,Ochotona pusilla,1530062.3058262439
3756,41268,Ochotona roylei,493823.91573685431
3757,41269,Ochotona rufescens,946119.86027515458
3758,41270,Ochotona rutila,206936.71976706959
3759,87948175,Ochotona syrinx,127227.8463507351
3760,41271,Ochotona thibetana,729606.6106561264
3761,15053,Ochotona thomasi,232149.93115563929
3762,41503,Ochotona turuchanensis,1641832.9945138399
3763,42674,Ochrotomys nuttalli,1444500.110079604
3764,15087,Octodon bridgesi,120978.0578390806
3765,15088,Octodon degus,63496.502321337677
3766,15089,Octodon lunatus,25577.008145529471
3767,15090,Octodon pacificus,53.040552655376082
3768,15091,Octodontomys gliroides,487313.44815745001
3769,15093,Octomys mimax,119010.5935538122
3770,15106,Odobenus rosmarus,6707253.4239676502
3771,42393,Odocoileus hemionus,6339583.9821978714
3772,42394,Odocoileus virginianus,14410410.016366079
3773,136624,Oecomys auyantepui,1088882.498722089
3774,15131,Oecomys bicolor,8594074.2016107552
3775,136358,Oecomys catherinae,3492964.5566630489
3776,15132,Oecomys cleberi,544547.664561696
3777,47766841,Oecomys concolor,4925515.2959493008
3778,15134,Oecomys flavicans,42578.413487952472
3779,15135,Oecomys mamorae,651930.83892477187
3780,15136,Oecomys paricola,2769744.9309431878
3781,15137,Oecomys phaeotis,117457.8355728044
3782,15138,Oecomys rex,515092.53552437288
3783,15139,Oecomys roberti,3726899.6216281429
3784,15140,Oecomys rutilus,1186673.0449093599
3785,15141,Oecomys speciosus,380155.68237178872
3786,15142,Oecomys superans,1547723.1787712029
3787,15143,Oecomys trinitatis,4830307.5194433853
3788,15164,Oenomys hypoxanthus,4172109.557060922
3789,15165,Oenomys ornatus,159457.53515001849
3790,15188,Okapia johnstoni,264220.03226706851
3791,15189,Olallamys albicauda,5976.6023738294807
3792,15190,Olallamys edax,5390.2395431397435
3793,15241,Oligoryzomys andinus,260994.170415525
3794,15242,Oligoryzomys arenalis,96934.901304975807
3795,136530,Oligoryzomys brendae,109367.4050458565
3796,15243,Oligoryzomys chacoensis,760943.65475631109
3797,15244,Oligoryzomys delticola,371876.31768200657
3798,15245,Oligoryzomys destructor,661049.54857701855
3799,15246,Oligoryzomys eliurus,2261073.575281552
3800,15247,Oligoryzomys flavescens,3150518.1933981762
3801,136728,Oligoryzomys fornesi,1735307.894277673
3802,15248,Oligoryzomys fulvescens,2895267.070606078
3803,15249,Oligoryzomys griseolus,52670.953546388293
3804,15250,Oligoryzomys longicaudatus,629005.05661322142
3805,15251,Oligoryzomys magellanicus,135939.50958638889
3806,15252,Oligoryzomys microtis,2722407.614618226
3807,136336,Oligoryzomys moojeni,213146.0093073257
3808,15253,Oligoryzomys nigripes,3214848.1769440412
3809,136425,Oligoryzomys rupestris,462763.33605263563
3810,29418,Oligoryzomys stramineus,530358.81836450181
3811,15254,Oligoryzomys vegetus,9901.6767825903262
3812,15269,Ommatophoca rossii,20576234.541430868
3813,15324,Ondatra zibethicus,35089626.544025272
3814,15330,Onychogalea fraenata,4205.8872806812678
3815,40568,Onychogalea unguifera,951118.38332546654
3816,15337,Onychomys arenicola,686473.27856896818
3817,15338,Onychomys leucogaster,3841113.473267714
3818,15339,Onychomys torridus,767643.29269133531
3819,15419,Orcaella brevirostris,672986.37541110558
3820,136315,Orcaella heinsohni,538102.24809480668
3821,15421,Orcinus orca,353314106.48717898
3822,42680,Oreamnos americanus,838022.87009322445
3823,15587,Oreoryzomys balneator,68006.593520159804
3824,15485,Oreotragus oreotragus,5220683.8437479055
3825,40488,Ornithorhynchus anatinus,901639.57622022892
3826,15544,Orthogeomys cavator,5662.0065303636929
3827,15546,Orthogeomys cuniculus,270.87044272729582
3828,42590,Orthogeomys grandis,140753.58413940939
3829,15548,Orthogeomys heterodus,1191.896890956335
3830,15549,Orthogeomys hispidus,397265.64471436222
3831,42593,Orthogeomys underwoodi,6276.0739569895941
3832,41504,Orycteropus afer,19272775.53907942
3833,41291,Oryctolagus cuniculus,633360.05569496949
3834,15571,Oryx beisa,975977.64623065176
3835,15568,Oryx dammah,2528833.0605152659
3836,15573,Oryx gazella,1765978.2534980141
3837,15569,Oryx leucoryx,20909.940706720208
3838,15592,Oryzomys couesi,1491797.664402629
3839,15594,Oryzomys dimidiatus,1052.8944539954471
3840,115554360,Oryzomys gorgasi,161381.351099836
3841,42675,Oryzomys palustris,1508888.915618069
3842,40589,Oryzorictes hova,124182.82589893239
3843,40591,Oryzorictes tetradactylus,14224.672391085231
3844,15629,Osgoodomys banderanus,179791.99070267889
3845,41665,Otaria byronia,2399112.695773188
3846,15640,Otocolobus manul,8387819.5084174639
3847,15642,Otocyon megalotis,4956949.2898174236
3848,15643,Otolemur crassicaudatus,4845484.9082690151
3849,15644,Otolemur garnettii,568221.63803161646
3850,15645,Otomops formosus,20026.59075444896
3851,95558305,Otomops harrisoni,1005757.791912813
3852,15647,Otomops johnstonei,121.012861050119
3853,136564,Otomops madagascariensis,3539.47997606335
3854,15648,Otomops martiensseni,5186348.6839140086
3855,15649,Otomops papuensis,222.83826983712129
3856,15650,Otomops secundus,4.1115739988219193
3857,15646,Otomops wroughtoni,14508.46426429655
3858,15651,Otomys anchietae,71607.777092674442
3859,15652,Otomys angoniensis,595015.67652300454
3860,110662638,Otomys auratus,519017.39879999368
3861,45069,Otomys barbouri,398.10051841422069
3862,45071,Otomys burtoni,383.85576831176019
3863,45065,Otomys cuanzensis,115191.3994677781
3864,45063,Otomys dartmouthi,1162.4919142968211
3865,15653,Otomys denti,80971.495869133374
3866,110662669,Otomys irroratus,183859.11978727611
3867,111949037,Otomys karoensis,254435.285809742
3868,45067,Otomys lacustris,18223.19566573486
3869,15655,Otomys laminatus,86797.064081291071
3870,15657,Otomys occidentalis,10690.68836418273
3871,15659,Otomys sloggetti,156901.12809525011
3872,15660,Otomys tropicalis,143756.63710688541
3873,15661,Otomys typus,396686.04876406293
3874,15662,Otomys unisulcatus,374309.22929205582
3875,85294528,Otonycteris hemprichii,1283261.402505236
3876,15664,Otonyctomys hatti,127971.94505839011
3877,15665,Otopteropus cartilagonodus,105071.3180207788
3878,20481,Otospermophilus beecheyi,467233.73452769202
3879,20495,Otospermophilus variegatus,2304654.4810089818
3880,15666,Ototylomys phyllotis,491818.8536148264
3881,15730,Ourebia ourebi,7497102.5343418177
3882,29684,Ovibos moschatus,1682939.2156336219
3883,15733,Ovis ammon,2997898.6678251862
3884,15735,Ovis canadensis,538054.79268346261
3885,39250,Ovis dalli,816153.53733269859
3886,54940218,Ovis gmelini,527083.85623361659
3887,15740,Ovis nivicola,1368397.142149732
3888,54940655,Ovis vignei,1044492.576864379
3889,136205,Oxymycterus amazonicus,775705.53852681769
3890,15783,Oxymycterus angularis,457113.02458202798
3891,136725,Oxymycterus caparoae,63205.755653040629
3892,136813,Oxymycterus dasytrichus,284397.72036723018
3893,15784,Oxymycterus delator,82737.628648650862
3894,15793,Oxymycterus hiska,34299.256099508442
3895,15785,Oxymycterus hispidus,437537.85602226172
3896,15786,Oxymycterus hucucha,3965.5445429996589
3897,15788,Oxymycterus inca,360852.04060865327
3898,136453,Oxymycterus josei,22831.8537491565
3899,15789,Oxymycterus nasutus,559001.89982651337
3900,115590985,Oxymycterus paramensis,286574.96339891612
3901,136613,Oxymycterus quaestor,784248.29411786143
3902,15791,Oxymycterus roberti,842651.59207073017
3903,15792,Oxymycterus rufus,280651.47542506951
3904,45959327,Oxymycterus wayku,32356.92314579216
3905,82345325,Ozimops loriae,3195.2574965903341
3906,71534469,Ozimops petersi,1960713.5039735441
3907,71732146,Ozimops planiceps,3438485.3451989652
3908,15803,Ozotoceros bezoarticus,468447.97507305129
3909,15865,Pachyuromys duprasi,1305613.035727889
3910,41671,Pagophilus groenlandicus,9512637.0093698669
3911,41692,Paguma larvata,6471883.1800027816
3912,15917,Palawanomys furvus,878.11252101334492
3913,15932,Pan paniscus,415765.93791300739
3914,15933,Pan troglodytes,2314267.2432870022
3915,15951,Panthera leo,3815026.107717054
3916,15953,Panthera onca,9025901.1564374976
3917,15954,Panthera pardus,34700683.023717567
3918,15955,Panthera tigris,1346495.988522433
3919,22732,Panthera uncia,3496448.4397700932
3920,15967,Pantholops hodgsonii,1091158.8693529819
3921,15975,Papagomys armandvillei,13936.03571176834
3922,40647,Papio anubis,7814026.4122894146
3923,92250442,Papio cynocephalus,1667447.522594953
3924,16019,Papio hamadryas,610357.17363405228
3925,136848,Papio kindae,2214086.3651954881
3926,16018,Papio papio,494980.9916945711
3927,16022,Papio ursinus,3348839.322464712
3928,92474664,Pappogeomys bulleri,35908.293116009379
3929,16042,Paracrocidura graueri,997.7198663592842
3930,16043,Paracrocidura maxima,23382.44641522528
3931,41383,Paracrocidura schoutedeni,671214.24532648432
3932,41622,Paracynictis selousi,1796794.202681619
3933,16074,Paradipus ctenodactylus,386131.94181662041
3934,41693,Paradoxurus hermaphroditus,7640778.3607295286
3935,16104,Paradoxurus jerdoni,66739.86117847939
3936,41694,Paradoxurus zeylonensis,18391.654718431651
3937,40606,Paraechinus aethiopicus,3874195.6193210129
3938,40610,Paraechinus hypomelas,2536580.7846432989
3939,40609,Paraechinus micropus,414916.62827699073
3940,39594,Paraechinus nudiventris,9535.3113518791415
3941,136212,Paragalago cocos,9853.869723935275
3942,91970347,Paragalago granti,367694.81486191938
3943,40651,Paragalago orinus,18913.11657902873
3944,40652,Paragalago rondoensis,126.8037381163998
3945,8790,Paragalago zanzibaricus,7077.6343307102597
3946,10276,Parahyaena brunnea,2290237.821005566
3947,16114,Parahydromys asper,223151.55875022741
3948,16121,Paraleptomys rufilatus,586.35222406343132
3949,16122,Paraleptomys wilhelmina,4686.856310801767
3950,136701,Paramelomys gressitti,3294.7592389889528
3951,13124,Paramelomys levipes,27272.06438520578
3952,13125,Paramelomys lorentzii,175788.81742496279
3953,13126,Paramelomys mollis,225146.29370797699
3954,13127,Paramelomys moncktoni,79463.477684527534
3955,136324,Paramelomys naso,115424.88599986381
3956,13129,Paramelomys platyops,496356.21062454907
3957,13131,Paramelomys rubex,234679.16963208839
3958,136718,Paramelomys steini,405.00461212753157
3959,16138,Parantechinus apicalis,2839.6523567191998
3960,16174,Paranyctimene raptor,781865.54254885949
3961,136836,Paranyctimene tenax,781865.54254885949
3962,41469,Parascalops breweri,831919.57981117116
3963,41470,Parascaptor leucura,373615.8153954561
3964,17341,Parastrellus hesperus,2686153.7007548469
3965,40025,Paratriaenops auritus,10567.54550155381
3966,81060220,Paratriaenops furculus,57138.945876616694
3967,81068840,Paratriaenops pauliani,9.9247799110711696
3968,16203,Paraxerus alexandri,259068.71319919621
3969,16204,Paraxerus boehmi,956023.36597851967
3970,16205,Paraxerus cepapi,2692239.0645084628
3971,16206,Paraxerus cooperi,10800.3020019872
3972,16207,Paraxerus flavovittis,666786.8551539802
3973,16208,Paraxerus lucifer,12059.107067346349
3974,16209,Paraxerus ochraceus,547064.23021193058
3975,16210,Paraxerus palliatus,1045565.204304234
3976,16211,Paraxerus poensis,1570556.3414465501
3977,16202,Paraxerus vexillarius,39824.971492389857
3978,16212,Paraxerus vincenti,2218.8399868182282
3979,16218,Pardofelis marmorata,1388986.083110875
3980,7671,Paremballonura atrata,105695.5925849394
3981,136835,Paremballonura tiavato,149416.01590257269
3982,16270,Parotomys brantsii,679437.61225475452
3983,16271,Parotomys littledalei,597773.19125830207
3984,16375,Paruromys dominator,169337.7529805353
3985,90386442,Pattonomys carrikeri,101455.9741492459
3986,90386462,Pattonomys flavidus,952.78810592291529
