OBJECTID,id_no,binomial,orig_area_km2,final_area_km2
1268,11509,Leopardus pardalis,14545997.338136179,1962630.1383072459
1269,11511,Leopardus wiedii,12288228.59961661,1379065.4210424861
1270,11518,Leopoldamys edwardsi,2061721.5515132621,82940.813666960137
1271,11519,Leopoldamys neilli,109197.7874973849,44627.281416673599
1272,11520,Leopoldamys sabanus,2538626.4302378702,365295.7782797598
1273,11521,Leopoldamys siporanus,6004.2607398777609,315.35663150561419
1274,11616,Lepilemur dorsalis,3809.980983137888,2.3462362143455379e-004
1275,11617,Lepilemur edwardsi,9054.195367342043,998.10234266701741
1276,11621,Lepilemur ruficaudatus,15786.80502868543,6729.5804373750852
1277,11622,Lepilemur septentrionalis,139.30731675903061,1.251170805235844e-002
1278,11633,Leporillus apicalis,627580.03441216412,117247.14654873579
1279,11634,Leporillus conditor,705.72877005994337,586.74690569727591
1280,11638,Leptailurus serval,12952119.832024761,1967297.992006527
1281,11691,Leptomys elegans,73686.638942107311,5307.680007753841
1282,11692,Leptomys ernstmayri,49833.652040146742,378.77542228011561
1283,11693,Leptomys signatus,764.46805148937221,4.5835986511224211e-003
1284,11696,Leptonychotes weddellii,21456326.202467561,5027823.3403558182
1285,11697,Leptonycteris nivalis,949918.26085910469,102667.8326873882
1286,11699,Leptonycteris curasoae,840698.43910470186,326865.96431552467
1287,11790,Lepus flavigularis,100.00092251973621,87.209348271205556
1288,11791,Lepus timidus,20133040.868174829,796223.2040117248
1289,11792,Lepus callotis,378238.57651564409,23905.568630787751
1290,11793,Lepus hainanus,586.55260004745992,3.4044941068911401
1291,11794,Lepus insularis,102.43420136142871,14.2596968589736
1292,11795,Lepus othus,203850.06944366061,75908.73643800836
1293,11796,Lepus yarkandensis,581027.56592401408,484942.21582432842
1294,11798,Lepus fagani,195234.0543604827,5715.1999775052054
1295,11856,Lestodelphys halli,309955.20809961791,21554.002970470381
1296,12073,Heteromys adspersus,22428.943665170671,1196.3634935253281
1297,12074,Heteromys irroratus,606822.13557933003,73511.898572488906
1298,12075,Heteromys pictus,439275.69302582578,34056.943005002693
1299,12076,Heteromys salvini,169489.35834112429,16733.181770778581
1300,12078,Lionycteris spurrelli,7274147.748691638,759487.79019970121
1301,12119,Lipotes vexillifer,26128.156114946079,16361.34292997289
1302,12125,Lissodelphis borealis,10031895.922637571,316773.14076137851
1303,12126,Lissodelphis peronii,85267836.667928055,8426498.017520871
1304,12142,Litocranius walleri,1418350.6850172479,298539.29246784752
1305,12246,Lobodon carcinophaga,20576234.541430868,4894845.1929050777
1306,12265,Lonchophylla handleyi,91304.173826376064,2261.5195247119441
1307,12266,Lonchophylla hesperia,275078.27600870677,38042.290249763697
1308,12268,Lonchophylla robusta,1116202.159777377,128889.415603499
1309,12269,Lonchophylla thomasi,8383071.583730571,978757.9950057622
1310,12270,Lonchorhina aurita,11575048.85948273,1047971.210130229
1311,12273,Lonchorhina orinocensis,386538.97537025338,58294.899043175421
1312,12274,Lonchothrix emiliae,378160.80132621218,33225.660155657919
1313,12302,Lontra canadensis,19086390.674589191,1124807.7349771319
1314,12303,Lontra felina,192912.32504970831,182705.69964339759
1315,12304,Lontra longicaudis,15022941.195230151,2380939.26623283
1316,12305,Lontra provocax,125858.47418086531,6929.8049922810087
1317,12308,Lophiomys imhausi,424239.96018151927,52356.147800365798
1318,12309,Lophocebus albigena,1508227.83399559,135288.49313473821
1319,12310,Lophocebus aterrimus,706958.67155971692,64945.356431735061
1320,12350,Lophuromys medicaudatus,7510.5683483304156,0.1600775229044526
1321,12355,Lophuromys nudicaudus,612361.42962471501,11675.64811696817
1322,12356,Lophuromys sikapusi,3320529.7568454738,325876.41191428778
1323,12357,Lophuromys woosnami,52329.970292664497,8717.151959296687
1324,12361,Lorentzimys nouhuysi,251854.09694130949,2025.0287151052539
1325,12419,Lutra lutra,27055957.842617098,2288079.038643036
1326,12420,Hydrictis maculicollis,9962405.3682197332,1180563.6544689829
1327,12421,Lutra sumatrana,865466.0150298326,163864.58195664579
1328,12427,Lutrogale perspicillata,4875149.9902310995,1349398.87210748
1329,12436,Lycaon pictus,1272474.01524314,296166.53118022042
1330,12518,Lynx canadensis,8327003.9931421839,264839.73622047808
1331,12519,Lynx lynx,20818369.503522959,1151177.6624167501
1332,12520,Lynx pardinus,1191.691512548324,248.0806988563312
1333,12521,Lynx rufus,9877808.2785900608,1012525.037155885
1334,12548,Macaca arctoides,1712450.8765394569,65086.915482544253
1335,12549,Macaca assamensis,1808618.513992192,65183.245754370793
1336,12550,Macaca cyclopis,26772.72070981397,3266.8661330518521
1337,12551,Macaca fascicularis,2696829.6834325078,545015.81647050288
1338,12552,Macaca fuscata,157042.5523881134,4655.7551659047886
1339,12553,Macaca maura,19910.269547968139,3396.8755195594999
1340,12554,Macaca mulatta,7471950.6585921049,1583234.695216533
1341,12555,Macaca nemestrina,1366813.3581037221,212913.8917137433
1342,12556,Macaca nigra,7665.7892343103194,139.15435943588929
1343,12558,Macaca radiata,620908.30222403572,106165.46516467311
1344,12559,Macaca silenus,27905.608127357002,44.130237920313967
1345,12560,Macaca sinica,46294.090016074537,1153.1804043921679
1346,12561,Macaca sylvanus,25909.65369860447,427.84842721943897
1347,12562,Macaca thibetana,1327289.827098792,36737.263173317697
1348,12563,Macaca tonkeana,81339.062159410852,2583.2316808121982
1349,12568,Macaca nigrescens,9771.5292359488358,31.66036527103164
1350,12569,Macaca brunnescens,7444.7150887109628,153.79225751153879
1351,12570,Macaca hecki,23994.722081220949,409.02321342730789
1352,12590,Macroderma gigas,1156480.271780472,178587.07443964831
1353,12592,Macrogalidia musschenbroekii,34097.270881788048,567.70387022142302
1354,12594,Macroglossus minimus,3590185.505080462,612974.06657291809
1355,12595,Macroglossus sobrinus,2435582.03067435,467668.20117665268
1356,12615,Macrophyllum macrophyllum,13066325.713176269,1417217.8171622399
1357,12620,Macropus bernardus,30110.426304275381,253.44901820958279
1358,12626,Macropus irma,152890.9288278411,568.73069379013612
1359,12627,Macropus parma,50623.120120174273,858.70516028858231
1360,12646,Macrotarsomys ingens,2998.6977219477658,8.931065005133398
1361,12647,Macrotarsomys bastardi,152414.1108715194,18494.80067353031
1362,12650,Macrotis lagotis,1079817.4408668061,405540.90805016161
1363,12652,Macrotus californicus,629773.39600883995,171426.73694704319
1364,12653,Macrotus waterhousii,817599.12075289595,103034.97837542259
1365,12656,Macruromys major,164572.84572354791,0.52561301837395902
1366,12667,Madoqua piacentinii,158877.00149529229,21607.120471769529
1367,12668,Madoqua saltiana,1098768.7238692839,145193.16073451811
1368,12669,Madoqua guentheri,1270979.290566955,303329.65479968762
1369,12670,Madoqua kirkii,1336487.4132654499,318387.22505195602
1370,12702,Malacomys cansdalei,240681.4315997372,3405.5830847205712
1371,12703,Malacomys edwardsi,482416.02989839768,42573.894945741951
1372,12704,Malacomys longipes,1218194.9003911919,129164.43587728631
1373,12712,Malacothrix typica,1387360.6338644021,131324.7434608539
1374,12721,Mallomys aroaensis,136581.36812117431,3.16964585218579
1375,12724,Mallomys rothschildi,190219.6092526564,266.25115745726811
1376,12754,Mandrillus sphinx,333380.58737354202,2478.3069952175711
1377,12761,Manis crassicaudata,2908282.0659220652,1047088.276089075
1378,12762,Smutsia gigantea,3497907.7236345331,240382.32612783051
1379,12763,Manis javanica,2319148.6304893801,322693.27240747062
1380,12764,Manis pentadactyla,2757611.8536984799,125451.08576717319
1381,12765,Smutsia temminckii,7124300.1439938154,1495135.6388839639
1382,12766,Phataginus tetradactyla,2928847.5679793772,229982.73986990421
1383,12767,Phataginus tricuspis,5954016.0347161228,360729.35018879827
1384,12795,Margaretamys beccarii,109183.58067599739,60084.170356360788
1385,12812,Marmosa andersoni,15828.16754940473,588.38830624895968
1386,12813,Tlacuatzin canescens,479467.34612874099,38975.274518110687
1387,12814,Marmosa lepida,4162545.9812074169,425722.54793555452
1388,12815,Marmosa xerophila,20307.226811903831,10180.83377010066
1389,12819,Marmosops fuscatus,79682.472691878982,1804.1344288173891
1390,12822,Marmosops incanus,605265.8943841093,21939.229247298721
1391,12823,Marmosops invictus,20699.316293754411,189.8834166527094
1392,12824,Marmosops parvidens,1459136.1456189959,60915.58775174131
1393,12825,Marmota caudata,547843.60366472288,14912.490573397101
1394,12826,Marmota himalayana,2387749.835163895,475586.49784678622
1395,12829,Marmota baibacina,606999.05971497158,61810.69832346648
1396,12830,Marmota bobak,790444.75271375605,17046.689675986501
1397,12831,Marmota camtschatica,1023423.886016679,21482.377523262501
1398,12832,Marmota sibirica,1534513.856892142,228931.97040890151
1399,12835,Marmota marmota,213135.77274288001,1732.098569925824
1400,12847,Martes gwatkinsii,30611.96682307377,121.6566373277293
1401,12848,Martes martes,9929822.3383154161,615472.44250567164
1402,12855,Massoutiera mzabi,652448.74057592719,60846.920819584309
1403,12863,Mastomys pernanus,39034.472197768388,4926.7177606365804
1404,12865,Mastomys coucha,1271253.470280037,92403.86518863331
1405,12866,Mastomys erythroleucus,7097735.4195236452,1440624.062624495
1406,12868,Mastomys natalensis,16655265.281812539,2657240.3782762252
1407,12869,Mastomys shortridgei,96019.537705355964,972.8162615764918
1408,12892,Maxomys baeodon,77501.234173692515,4278.1867455028023
1409,12895,Maxomys hellwaldii,144666.76539570731,6941.1386958520679
1410,12898,Maxomys inflatus,77602.799786754666,1089.216113050089
1411,12900,Maxomys musschenbroekii,169337.7529805353,6941.1386958520679
1412,12901,Maxomys ochraceiventer,126346.069889946,796.12037654482754
1413,12902,Maxomys pagensis,6004.2607382318702,315.35663477390278
1414,12903,Maxomys panglima,13144.027565519071,208.13160930258829
1415,12904,Maxomys rajah,1317194.5264434619,207696.08557736129
1416,12905,Maxomys surifer,2819706.286825188,550912.36633126694
1417,12907,Maxomys whiteheadi,1321685.980284665,207770.17859366731
1418,12913,Mazama chunyi,153624.81301136949,5590.9102820280104
1419,12938,Lyroderma lyra,6060458.732503213,1540376.941820466
1420,12939,Megaderma spasma,4056525.7706408142,672628.75710843829
1421,12941,Megadontomys nelsoni,19798.345098692789,1186.949316811915
1422,12945,Megaerops kusnotoi,14103.949756110411,146.8387786843069
1423,12946,Megaerops ecaudatus,1274126.5780537981,156916.94216186131
1424,12947,Megaerops niphanae,1321400.161447414,280892.79645294748
1425,12948,Megaerops wetmorei,165913.1669928075,2394.4950229285491
1426,13006,Megaptera novaeangliae,345953603.2478959,53378590.545717247
1427,13046,Melanomys caliginosus,748142.16815416026,51985.18389974226
1428,13110,Melogale everetti,19.93579993277994,7.0573391568759483e-002
1429,13115,Melomys bougainville,12389.12634896292,205.1347262544023
1430,13116,Melomys burtoni,491973.57252321608,94706.306403482551
1431,13117,Melomys capensis,31410.185334146499,3117.831399572492
1432,13118,Melomys cervinipes,217473.45365825039,13889.336316925001
1433,13122,Mammelomys lanosus,86027.480563376812,15.982586814531469
1434,13123,Melomys leucogaster,243984.75271507679,55180.016061043301
1435,13124,Paramelomys levipes,27272.06438520578,1866.303320331509
1436,13125,Paramelomys lorentzii,175788.81742496279,52677.358442390912
1437,13126,Paramelomys mollis,225146.29370797699,17.337688888460331
1438,13127,Paramelomys moncktoni,79463.477684527534,4837.7993628091626
1439,13128,Melomys obiensis,2708.4012527078689,67.196321640829041
1440,13129,Paramelomys platyops,496356.21062454907,38829.812394049783
1441,13130,Mammelomys rattoides,125631.84275905391,10081.60753637788
1442,13131,Paramelomys rubex,234679.16963208839,281.56584858383559
1443,13132,Melomys rubicola,1.861517994162486e-004,1.861517994162486e-004
1444,13133,Melomys rufescens,769118.58557098836,114579.763056446
1445,13139,Melonycteris melanops,45239.909340175793,391.05976448737152
1446,13140,Melonycteris woodfordi,16782.920113646491,444.44443417533631
1447,13141,Melonycteris fardoulisi,16829.600063248108,851.6373920706169
1448,13143,Melursus ursinus,1080990.863888388,77773.835114155998
1449,13144,Menetes berdmorei,1232100.4302705571,276295.73907562002
1450,13159,Meriones arimalius,257032.91103340429,200747.94091334619
1451,13160,Meriones chengi,42817.745236430703,20411.591110881142
1452,13161,Meriones crassus,7569453.5451019481,2333699.701793306
1453,13162,Meriones dahli,851.10794997708024,568.12769529534705
1454,13163,Meriones hurrianae,480893.41841748601,417982.70010946249
1455,13164,Meriones libycus,7829244.3313904433,2780643.795570781
1456,13165,Meriones meridianus,6164042.3613657262,2865996.0250927382
1457,13166,Meriones persicus,2222504.712830286,875234.11133377999
1458,13167,Meriones rex,205661.37508502649,11455.866608054281
1459,13168,Meriones sacramenti,8215.8511198906308,5006.1402446755283
1460,13169,Meriones tamariscinus,2568248.715879817,1363319.158001828
1461,13170,Meriones tristrami,901673.73013597075,94806.250303019318
1462,13171,Meriones unguiculatus,3276953.8818912618,673055.03772416548
1463,13172,Meriones vinogradovi,303851.29329291941,34176.954650861073
1464,13173,Meriones zarudnyi,134997.11500794691,11334.297481878501
1465,13209,Mesechinus hughi,242988.3366714514,11893.45500628192
1466,13211,Mesembriomys gouldii,237137.85156786529,34425.128517809273
1467,13212,Mesembriomys macrurus,34747.029950447271,414.78155002825008
1468,13215,Mesocapromys angelcabrerai,3.5965626828386861,3.5965626761401679
1469,13216,Mesocapromys auritus,90.212051386543209,10.518020552639269
1470,13217,Mesocapromys nanus,3863.40347841621,3861.9755922898139
1471,13218,Mesocapromys sanfelipensis,7.0566560767405706,1.8072705553938879
1472,13219,Mesocricetus auratus,4704.3880871329447,193.14297666496421
1473,13220,Mesocricetus brandti,732850.30336551042,52433.487098999183
1474,13221,Mesocricetus newtoni,38264.360943478467,2351.2776952397089
1475,13222,Mesocricetus raddei,141372.38725979449,15878.52970555237
1476,13233,Makalata didelphoides,3605668.6879707049,346871.90015929932
1477,13234,Mesomys hispidus,4948398.8276145402,393955.93027384678
1478,13237,Mesomys stimulax,437341.06091625697,12148.484032751159
1479,13240,Mesophylla macconnelli,8816298.8086803947,1118627.478148788
1480,13241,Mesoplodon bidens,14473284.68805431,4486822.7990917517
1481,13244,Mesoplodon densirostris,240100905.3445085,35127533.697091773
1482,13245,Mesoplodon europaeus,45884745.59786053,7320670.3926488152
1483,13247,Mesoplodon grayi,93257113.233261466,8750570.0828509592
1484,13249,Mesoplodon layardii,87035369.524364293,9234074.9563229289
1485,13250,Mesoplodon mirus,36402496.905190811,4841252.6403262243
1486,13251,Mesoplodon peruvianus,21943223.50635691,894602.36817397026
1487,13252,Mesoplodon stejnegeri,7769354.090149885,3012098.6204176042
1488,13296,Marmosa alstoni,213011.09209700351,18618.512671525539
1489,13297,Marmosa constantiae,1302304.4060449491,654647.0811597805
1490,13319,Microcavia australis,1741413.58746092,804560.00899756409
1491,13320,Microcavia niata,155320.86795194741,43617.076411998692
1492,13321,Microcavia shiptoni,39515.869715194669,6705.4731514775549
1493,13325,Microcebus myoxinus,31213.796713347831,3620.8934984650091
1494,13332,Microdillus peeli,21628.27537733642,6398.9133558616168
1495,13343,Microgale gracilis,77825.609905692734,50.602081265975947
1496,13349,Microgale parvula,92420.466092990056,1859.3530687891559
1497,13350,Microgale principula,89093.25511923233,127.8868345435406
1498,13373,Micromys minutus,18265465.093204942,1819403.049767921
1499,13375,Glyphonycteris behnii,1037068.403326586,282881.11596997821
1500,13376,Lampronycteris brachyotis,4318954.613725544,464841.06080023042
1501,13377,Glyphonycteris daviesi,4708341.3821897078,444123.0565865821
1502,13378,Micronycteris hirsuta,6515010.8518639067,875137.63226882287
1503,13379,Micronycteris megalotis,12093520.61488023,1456224.1316213829
1504,13380,Micronycteris minuta,12092656.111217329,1260026.6675161109
1505,13381,Trinycteris nicefori,4253149.3448716626,623759.30736491561
1506,13383,Micronycteris schmidtorum,6504216.6055577984,648744.75672536204
1507,13384,Glyphonycteris sylvestris,6011473.0580596644,570996.98231502087
1508,13394,Micropotamogale ruwenzorii,52418.546766816296,553.15350631464514
1509,13401,Micropteropus intermedius,203392.05531961759,1054.096609686748
1510,13402,Micropteropus pusillus,5380439.044981272,287052.32741641469
1511,13407,Microryzomys altissimus,201795.50087174471,268.91792455901168
