OBJECTID,FID_modeled_reptiles,Binomial,Group,Area (km2)
1889,2633,Cryptoblepharus cygnatus,lizard,21490.58799
1890,2636,Cryptoblepharus eximius,lizard,212.9320398
1891,2637,Cryptoblepharus exochus,lizard,7755.198153
1892,2638,Cryptoblepharus fuhni,lizard,4121.627759
1893,2641,Cryptoblepharus gurrmul,lizard,16.85501728
1894,2642,Cryptoblepharus juno,lizard,14696.68093
1895,2643,Cryptoblepharus keiensis,lizard,86.12840116
1896,2644,Cryptoblepharus leschenault,lizard,1055.021767
1897,2645,Cryptoblepharus litoralis,lizard,18923.47578
1898,2646,Cryptoblepharus megastictus,lizard,57526.51288
1899,2647,Cryptoblepharus mertensi,lizard,14153.51935
1900,2648,Cryptoblepharus metallicus,lizard,506873.5146
1901,2649,Cryptoblepharus nigropunctatus,lizard,19.01317407
1902,2650,Cryptoblepharus novaeguineae,lizard,8341.170768
1903,2651,Cryptoblepharus novocaledonicus,lizard,466.8144514
1904,2652,Cryptoblepharus novohebridicus,lizard,702.2261058
1905,2653,Cryptoblepharus ochrus,lizard,183282.6829
1906,2654,Cryptoblepharus pannosus,lizard,1202832.786
1907,2655,Cryptoblepharus plagiocephalus,lizard,45759.70107
1908,2656,Cryptoblepharus poecilopleurus,lizard,624.1880334
1909,2657,Cryptoblepharus pulcher,lizard,80565.5955
1910,2659,Cryptoblepharus renschi,lizard,165.5929727
1911,2660,Cryptoblepharus richardsi,lizard,12.74044902
1912,2661,Cryptoblepharus ruber,lizard,72921.78359
1913,2662,Cryptoblepharus rutilus,lizard,39.39254218
1914,2663,Cryptoblepharus schlegelianus,lizard,202.8018241
1915,2664,Cryptoblepharus tytthos,lizard,41506.62576
1916,2665,Cryptoblepharus ustulatus,lizard,6851.874513
1917,2666,Cryptoblepharus virgatus,lizard,125851.2142
1918,2667,Cryptoblepharus voeltzkowi,lizard,26.77231783
1919,2668,Cryptoblepharus wulbu,lizard,1470.576473
1920,2669,Cryptoblepharus xenikos,lizard,11672.75803
1921,2670,Cryptoblepharus yulensis,lizard,23.84235687
1922,2671,Cryptoblepharus zoticus,lizard,21412.51751
1923,2672,Cryptophis boschmai,snake,117264.4406
1924,2673,Cryptophis incredibilis,snake,1682.638273
1925,2674,Cryptophis nigrescens,snake,56035.83507
1926,2675,Cryptophis nigrostriatus,snake,39964.14678
1927,2676,Cryptophis pallidiceps,snake,65074.68955
1928,2677,Ctenoblepharys adspersa,lizard,929.5442358
1929,2678,Ctenophorus adelaidensis,lizard,803.9304749
1930,2679,Ctenophorus butlerorum,lizard,370.7714899
1931,2680,Ctenophorus caudicinctus,lizard,830732.3032
1932,2681,Ctenophorus chapmani,lizard,371.7197925
1933,2682,Ctenophorus clayi,lizard,404706.915
1934,2683,Ctenophorus cristatus,lizard,129036.3192
1935,2684,Ctenophorus decresii,lizard,88820.89382
1936,2685,Ctenophorus femoralis,lizard,26976.17805
1937,2686,Ctenophorus fionni,lizard,23414.88099
1938,2687,Ctenophorus fordi,lizard,369591.7523
1939,2688,Ctenophorus gibba,lizard,33289.91166
1940,2689,Ctenophorus isolepis,lizard,1127390.797
1941,2690,Ctenophorus maculatus,lizard,27546.93799
1942,2691,Ctenophorus maculosus,lizard,70162.13237
1943,2692,Ctenophorus mckenziei,lizard,46.69660701
1944,2693,Ctenophorus mirrityana,lizard,1160.516645
1945,2695,Ctenophorus nuchalis,lizard,1737544.989
1946,2696,Ctenophorus ornatus,lizard,27.40035938
1947,2697,Ctenophorus parviceps,lizard,29963.12525
1948,2698,Ctenophorus pictus,lizard,1068954.372
1949,2699,Ctenophorus reticulatus,lizard,263204.4169
1950,2700,Ctenophorus rufescens,lizard,116868.169
1951,2701,Ctenophorus salinarum,lizard,52.69561929
1952,2702,Ctenophorus scutulatus,lizard,34006.49209
1953,2703,Ctenophorus tjantjalka,lizard,45435.74882
1954,2704,Ctenophorus vadnappa,lizard,13009.52291
1955,2706,Ctenosaura acanthura,lizard,14782.30352
1956,2707,Ctenosaura alfredschmidti,lizard,603.1785056
1957,2708,Ctenosaura bakeri,lizard,14.52773796
1958,2711,Ctenosaura defensor,lizard,19835.03438
1959,2712,Ctenosaura flavidorsalis,lizard,30.31147921
1960,2713,Ctenosaura hemilopha,lizard,191.848696
1961,2715,Ctenosaura melanosterna,lizard,14.74866806
1962,2717,Ctenosaura oaxacana,lizard,2992.375407
1963,2718,Ctenosaura oedirhina,lizard,30.92499425
1964,2719,Ctenosaura palearis,lizard,104.8790486
1965,2720,Ctenosaura pectinata,lizard,1752.096417
1966,2721,Ctenosaura quinquecarinata,lizard,10.91169755
1967,2722,Ctenosaura similis,lizard,148113.1745
1968,2724,Ctenotus alacer,lizard,222768.7729
1969,2725,Ctenotus alleni,lizard,287.4486206
1970,2726,Ctenotus allotropis,lizard,224278.0153
1971,2727,Ctenotus angusticeps,lizard,9175.817776
1972,2728,Ctenotus aphrodite,lizard,5577.302415
1973,2729,Ctenotus arcanus,lizard,1234.322189
1974,2730,Ctenotus ariadnae,lizard,416973.45
1975,2731,Ctenotus arnhemensis,lizard,595.2328239
1976,2732,Ctenotus astarte,lizard,54513.81406
1977,2733,Ctenotus astictus,lizard,24431.15758
1978,2734,Ctenotus atlas,lizard,196242.1654
1979,2735,Ctenotus australis,lizard,3116.646521
1980,2736,Ctenotus borealis,lizard,25069.59351
1981,2737,Ctenotus brachyonyx,lizard,376718.004
1982,2738,Ctenotus brevipes,lizard,73613.75683
1983,2739,Ctenotus brooksi,lizard,912872.7894
1984,2740,Ctenotus burbidgei,lizard,5411.444644
1985,2741,Ctenotus calurus,lizard,428902.54
1986,2743,Ctenotus catenifer,lizard,100.2270822
1987,2744,Ctenotus coggeri,lizard,2493.07608
1988,2745,Ctenotus colletti,lizard,277795.6551
1989,2746,Ctenotus decaneurus,lizard,21015.56341
1990,2748,Ctenotus dux,lizard,316919.3419
1991,2750,Ctenotus essingtonii,lizard,165150.3195
1992,2751,Ctenotus eurydice,lizard,492.4555107
1993,2752,Ctenotus eutaenius,lizard,1840.623318
1994,2753,Ctenotus fallens,lizard,481.4140402
1995,2754,Ctenotus gagudju,lizard,3248.271179
1996,2755,Ctenotus gemmula,lizard,536.1984077
1997,2756,Ctenotus grandis,lizard,502246.8771
1998,2757,Ctenotus greeri,lizard,309394.9535
1999,2759,Ctenotus hanloni,lizard,319983.276
2000,2760,Ctenotus hebetior,lizard,78856.94776
2001,2761,Ctenotus helenae,lizard,943077.9725
2002,2762,Ctenotus hilli,lizard,31078.06291
2003,2763,Ctenotus iapetus,lizard,26048.11515
2004,2764,Ctenotus impar,lizard,107.2321736
2005,2765,Ctenotus ingrami,lizard,229984.6047
2006,2766,Ctenotus inornatus,lizard,267329.0989
2007,2767,Ctenotus joanae,lizard,174283.7648
2008,2768,Ctenotus kurnbudj,lizard,1559.900653
2009,2769,Ctenotus labillardieri,lizard,246.5555111
2010,2770,Ctenotus lancelini,lizard,1.781377445
2011,2771,Ctenotus lateralis,lizard,110708.3801
2012,2772,Ctenotus leae,lizard,623871.56
2013,2773,Ctenotus leonhardii,lizard,1429836.474
2014,2774,Ctenotus maryani,lizard,25981.76511
2015,2775,Ctenotus mastigura,lizard,141.9804868
2016,2776,Ctenotus mesotes,lizard,51.2087919
2017,2777,Ctenotus militaris,lizard,12367.17035
2018,2778,Ctenotus mimetes,lizard,5299.127293
2019,2780,Ctenotus nasutus,lizard,53549.74796
2020,2782,Ctenotus nullum,lizard,4.425837724
2021,2783,Ctenotus olympicus,lizard,230759.6391
2022,2784,Ctenotus ora,lizard,24.28626
2023,2785,Ctenotus orientalis,lizard,332363.481
2024,2786,Ctenotus pallescens,lizard,62463.38096
2025,2787,Ctenotus pantherinus,lizard,1612952.707
2026,2788,Ctenotus piankai,lizard,677214.5127
2027,2789,Ctenotus pulchellus,lizard,78654.7342
2028,2790,Ctenotus quattuordecimlineatus,lizard,476417.4309
2029,2791,Ctenotus quinkan,lizard,4883.249326
2030,2792,Ctenotus quirinus,lizard,58130.33148
2031,2793,Ctenotus rawlinsoni,lizard,7.923757632
2032,2794,Ctenotus regius,lizard,796478.2606
2033,2795,Ctenotus rimacolus,lizard,7003.624584
2034,2796,Ctenotus robustus,lizard,891579.9472
2035,2799,Ctenotus rufescens,lizard,2346.172488
2036,2801,Ctenotus saxatilis,lizard,1186487.308
2037,2802,Ctenotus schevilli,lizard,11755.15501
2038,2803,Ctenotus schomburgkii,lizard,1225491.859
2039,2804,Ctenotus septenarius,lizard,72809.94571
2040,2805,Ctenotus serotinus,lizard,5351.888846
2041,2806,Ctenotus serventyi,lizard,101748.8014
2042,2807,Ctenotus severus,lizard,13282.87569
2043,2808,Ctenotus spaldingi,lizard,289311.9015
2044,2809,Ctenotus storri,lizard,9554.027821
2045,2810,Ctenotus strauchii,lizard,874404.6629
2046,2811,Ctenotus striaticeps,lizard,9093.429228
2047,2812,Ctenotus stuarti,lizard,3972.425267
2048,2813,Ctenotus taeniolatus,lizard,77088.84512
2049,2814,Ctenotus tanamiensis,lizard,275025.0526
2050,2815,Ctenotus tantillus,lizard,7315.074165
2051,2816,Ctenotus terrareginae,lizard,2701.091044
2052,2817,Ctenotus uber,lizard,728743.3508
2053,2819,Ctenotus vertebralis,lizard,1044.075803
2054,2821,Ctenotus youngsoni,lizard,338.6396335
2055,2822,Ctenotus zastictus,lizard,306.1418532
2056,2823,Ctenotus zebrilla,lizard,10923.64686
2057,2825,Cubophis cantherigerus,snake,43264.54421
2058,2829,Cubophis vudii,snake,3901.152671
2059,2830,Cuora amboinensis,turtle,691090.1197
2060,2831,Cuora aurocapitata,turtle,2571.646819
2061,2832,Cuora bourreti,turtle,3426.374236
2062,2833,Cuora flavomarginata,turtle,74164.21582
2063,2834,Cuora galbinifrons,turtle,21972.28319
2064,2836,Cuora mouhotii,turtle,4666.628806
2065,2837,Cuora pani,turtle,61.0300956
2066,2838,Cuora picturata,turtle,449.7343708
2067,2839,Cuora trifasciata,turtle,26469.89456
2068,2842,Cyclanorbis elegans,turtle,218534.0299
2069,2843,Cyclanorbis senegalensis,turtle,772284.1952
2070,2844,Cyclemys atripons,turtle,96732.90425
2071,2845,Cyclemys dentata,turtle,588725.2552
2072,2846,Cyclemys enigmatica,turtle,5451.344007
2073,2848,Cyclemys gemeli,turtle,119039.2401
2074,2849,Cyclemys oldhamii,turtle,583815.4172
2075,2850,Cyclemys pulchristriata,turtle,50004.39413
2076,2851,Cyclocorus lineatus,snake,12466.87452
2077,2852,Cyclocorus nuchalis,snake,2978.289494
2078,2853,Cycloderma aubryi,turtle,161683.6666
2079,2854,Cycloderma frenatum,turtle,123959.9803
2080,2855,Cyclodomorphus branchialis,lizard,140.1527572
2081,2856,Cyclodomorphus casuarinae,lizard,199.8758147
2082,2857,Cyclodomorphus celatus,lizard,15328.70857
2083,2858,Cyclodomorphus maxima,lizard,184.0000562
2084,2859,Cyclodomorphus melanops,lizard,851564.6065
2085,2860,Cyclodomorphus michaeli,lizard,162.3917193
2086,2862,Cyclodomorphus venustus,lizard,179977.675
2087,2863,Cyclophiops doriae,snake,10847.07521
2088,2865,Cyclophiops herminae,snake,30.41678949
2089,2866,Cyclophiops major,snake,160537.7261
2090,2867,Cyclophiops multicinctus,snake,10203.37111
2091,2868,Cyclophiops semicarinatus,snake,258.51408
2092,2869,Cyclotyphlops deharvengi,snake,9.996280662
2093,2870,Cyclura carinata,lizard,149.5969483
2094,2871,Cyclura collei,lizard,276.1506569
2095,2872,Cyclura cornuta,lizard,2454.077154
2096,2873,Cyclura cychlura,lizard,336.2319251
2097,2874,Cyclura lewisi,lizard,29.10059334
2098,2875,Cyclura nubila,lizard,44780.69524
2099,2878,Cyclura rileyi,lizard,16.5040134
2100,2879,Cylindrophis aruensis,snake,521.8491034
2101,2883,Cylindrophis lineatus,snake,306.4983628
2102,2884,Cylindrophis maculatus,snake,192.0373208
2103,2885,Cylindrophis melanotus,snake,1264.869269
2104,2887,Cylindrophis ruffus,snake,579967.9044
2105,2888,Cylindrophis yamdena,snake,0.105746063
2106,2891,Cynisca feae,worm lizard,31048.57191
2107,2892,Cynisca gansi,worm lizard,33.10697686
2108,2893,Cynisca haugi,worm lizard,201.8556076
2109,2896,Cynisca kraussi,worm lizard,1029.254422
2110,2897,Cynisca leonina,worm lizard,113.342726
2111,2898,Cynisca leucura,worm lizard,8982.511057
2112,2899,Cynisca liberiensis,worm lizard,9852.806083
2113,2901,Cynisca muelleri,worm lizard,838.9458597
2114,2903,Cynisca oligopholis,worm lizard,168.9891167
2115,2908,Cyrtodactylus aaroni,lizard,18.41740467
2116,2909,Cyrtodactylus adleri,lizard,71.51495833
2117,2910,Cyrtodactylus adorus,lizard,55.18006351
2118,2912,Cyrtodactylus agusanensis,lizard,3378.457472
2119,2913,Cyrtodactylus albofasciatus,lizard,1251.890714
2120,2914,Cyrtodactylus angularis,lizard,8.766544747
2121,2915,Cyrtodactylus annandalei,lizard,4522.361697
2122,2916,Cyrtodactylus annulatus,lizard,4655.015117
2123,2918,Cyrtodactylus astrum,lizard,586.7981235
2124,2919,Cyrtodactylus aurensis,lizard,1.000723458
2125,2920,Cyrtodactylus auribalteatus,lizard,9.996280675
2126,2922,Cyrtodactylus ayeyarwadyensis,lizard,13581.64248
2127,2923,Cyrtodactylus badenensis,lizard,9.996280659
2128,2924,Cyrtodactylus baluensis,lizard,613.1445192
2129,2926,Cyrtodactylus batucolus,lizard,10.92680556
2130,2930,Cyrtodactylus bintangtinggi,lizard,3.266768576
2131,2931,Cyrtodactylus biordinis,lizard,6.996541341
2132,2934,Cyrtodactylus brevidactylus,lizard,676.4505313
2133,2935,Cyrtodactylus brevipalmatus,lizard,1940.495756
2134,2943,Cyrtodactylus chanhomeae,lizard,981.0669011
2135,2946,Cyrtodactylus collegalensis,lizard,150202.6011
2136,2947,Cyrtodactylus condorensis,lizard,10.82283251
2137,2948,Cyrtodactylus consobrinoides,lizard,13277.19707
2138,2949,Cyrtodactylus consobrinus,lizard,15083.35869
2139,2952,Cyrtodactylus cucdongensis,lizard,0.834870478
2140,2953,Cyrtodactylus cucphuongensis,lizard,9.601487818
2141,2955,Cyrtodactylus darmandvillei,lizard,257.4017129
2142,2957,Cyrtodactylus deccanensis,lizard,4194.780953
2143,2959,Cyrtodactylus deveti,lizard,30.11162497
2144,2961,Cyrtodactylus dumnuii,lizard,1402.969983
2145,2962,Cyrtodactylus durio,lizard,0.930524874
2146,2964,Cyrtodactylus eisenmanae,lizard,0.781212185
2147,2965,Cyrtodactylus elok,lizard,6.588289235
2148,2966,Cyrtodactylus epiroticus,lizard,612.7286935
2149,2968,Cyrtodactylus fasciolatum,lizard,5232.782641
2150,2969,Cyrtodactylus feae,lizard,13875.26834
2151,2971,Cyrtodactylus fumosus,lizard,47.91117221
2152,2973,Cyrtodactylus gordongekkoi,lizard,89.47670973
2153,2974,Cyrtodactylus grismeri,lizard,19.99256133
2154,2976,Cyrtodactylus gubaot,lizard,124.2050829
2155,2977,Cyrtodactylus gubernatoris,lizard,7441.069396
2156,2978,Cyrtodactylus halmahericus,lizard,169.1845387
2157,2980,Cyrtodactylus hontreensis,lizard,0.37971656
2158,2981,Cyrtodactylus hoskini,lizard,18.27037969
2159,2982,Cyrtodactylus huongsonensis,lizard,9.996280649
2160,2984,Cyrtodactylus ingeri,lizard,871.3302627
2161,2985,Cyrtodactylus interdigitalis,lizard,143.5702104
2162,2986,Cyrtodactylus intermedius,lizard,11754.31835
2163,2988,Cyrtodactylus irianjayaensis,lizard,11.70174114
2164,2991,Cyrtodactylus jambangan,lizard,15.898109
2165,2992,Cyrtodactylus jarakensis,lizard,9.641888556
2166,2995,Cyrtodactylus jellesmae,lizard,4882.815039
2167,2996,Cyrtodactylus jeyporensis,lizard,590.9859288
2168,2998,Cyrtodactylus khasiensis,lizard,15123.67044
2169,3001,Cyrtodactylus kingsadai,lizard,1.442532309
2170,3002,Cyrtodactylus klugei,lizard,13.48414802
2171,3004,Cyrtodactylus laevigatus,lizard,161.4742979
2172,3005,Cyrtodactylus langkawiensis,lizard,0.105305026
2173,3007,Cyrtodactylus leegrismeri,lizard,4.039414399
2174,3008,Cyrtodactylus lekaguli,lizard,483.1707455
2175,3011,Cyrtodactylus louisiadensis,lizard,16.28097836
2176,3012,Cyrtodactylus macrotuberculatus,lizard,91.59815472
2177,3014,Cyrtodactylus malayanus,lizard,1950.488793
2178,3015,Cyrtodactylus malcolmsmithi,lizard,6657.738077
2179,3016,Cyrtodactylus mamanwa,lizard,40.68479871
2180,3017,Cyrtodactylus mandalayensis,lizard,13061.96378
2181,3019,Cyrtodactylus marmoratus,lizard,180.0191763
2182,3023,Cyrtodactylus mcdonaldi,lizard,13.18928179
2183,3026,Cyrtodactylus mimikanus,lizard,10288.41897
2184,3030,Cyrtodactylus nebulosus,lizard,42711.46883
2185,3032,Cyrtodactylus nigriocularis,lizard,9.99628065
2186,3033,Cyrtodactylus novaeguineae,lizard,22.98798876
2187,3034,Cyrtodactylus nuaulu,lizard,182.9675822
2188,3035,Cyrtodactylus oldhami,lizard,19768.46568
2189,3038,Cyrtodactylus pantiensis,lizard,373.8376966
2190,3039,Cyrtodactylus papilionoides,lizard,413.8975335
2191,3040,Cyrtodactylus papuensis,lizard,453.8275543
2192,3041,Cyrtodactylus paradoxus,lizard,16.0662314
2193,3042,Cyrtodactylus payacola,lizard,4.544302108
2194,3043,Cyrtodactylus peguensis,lizard,4189.656812
2195,3044,Cyrtodactylus philippinicus,lizard,13258.15361
2196,3048,Cyrtodactylus phuquocensis,lizard,22.26215224
2197,3049,Cyrtodactylus pronarus,lizard,239.9149237
2198,3050,Cyrtodactylus pseudoquadrivirgatus,lizard,0.152820032
2199,3051,Cyrtodactylus pubisulcus,lizard,814.0750647
2200,3053,Cyrtodactylus pulchellus,lizard,1965.069187
2201,3054,Cyrtodactylus quadrivirgatus,lizard,6423.813089
2202,3057,Cyrtodactylus redimiculus,lizard,6.726252821
2203,3058,Cyrtodactylus robustus,lizard,5.85328157
2204,3060,Cyrtodactylus rosichonariefi,lizard,0.661594035
2205,3061,Cyrtodactylus rubidus,lizard,16.80777628
2206,3065,Cyrtodactylus salomonensis,lizard,498.4682983
2207,3066,Cyrtodactylus samroiyot,lizard,4.126880972
2208,3067,Cyrtodactylus sanook,lizard,8.340551351
2209,3068,Cyrtodactylus semenanjungensis,lizard,79512.81554
2210,3070,Cyrtodactylus seribuatensis,lizard,8.255929601
2211,3071,Cyrtodactylus sermowaiensis,lizard,6747.723264
2212,3074,Cyrtodactylus slowinskii,lizard,300.7844831
2213,3080,Cyrtodactylus sumonthai,lizard,0.106215595
2214,3081,Cyrtodactylus sumuroi,lizard,156.4258933
2215,3082,Cyrtodactylus surin,lizard,0.455669238
2216,3083,Cyrtodactylus sworderi,lizard,14843.33554
2217,3086,Cyrtodactylus tautbatorum,lizard,35.03833155
2218,3090,Cyrtodactylus thirakhupti,lizard,2.817087667
2219,3091,Cyrtodactylus thochuensis,lizard,2.690151246
2220,3092,Cyrtodactylus thuongae,lizard,9.996280654
2221,3093,Cyrtodactylus tibetanus,lizard,208.2779453
2222,3094,Cyrtodactylus tigroides,lizard,89.67376114
2223,3098,Cyrtodactylus trilatofasciatus,lizard,9.996280655
2224,3099,Cyrtodactylus tripartitus,lizard,12.74044902
2225,3100,Cyrtodactylus tuberculatus,lizard,7433.66393
2226,3101,Cyrtodactylus variegatus,lizard,11283.5515
2227,3103,Cyrtodactylus wakeorum,lizard,2842.215719
2228,3107,Cyrtodactylus wetariensis,lizard,51.36253604
2229,3108,Cyrtodactylus yakhuna,lizard,1351.472559
2230,3110,Cyrtodactylus yoshii,lizard,160.8500283
2231,3113,Cyrtodactylus zugi,lizard,113.3245361
2232,3114,Cyrtopodion agamuroides,lizard,242442.0715
2233,3115,Cyrtopodion aravallensis,lizard,68636.96247
2234,3119,Cyrtopodion brevipes,lizard,7160.191588
2235,3121,Cyrtopodion fortmunroi,lizard,3136.270166
2236,3122,Cyrtopodion gastrophole,lizard,3253.403208
2237,3124,Cyrtopodion himalayanum,lizard,2049.352062
2238,3125,Cyrtopodion hormozganum,lizard,9.996280648
2239,3126,Cyrtopodion indusoani,lizard,542.3075728
2240,3127,Cyrtopodion kachhense,lizard,53354.94735
2241,3128,Cyrtopodion kiabii,lizard,3619.600157
2242,3129,Cyrtopodion kirmanense,lizard,12368.18225
2243,3130,Cyrtopodion kohsulaimanai,lizard,4795.472287
2244,3131,Cyrtopodion lawderanum,lizard,15420.98404
2245,3132,Cyrtopodion mansarulus,lizard,869.7184056
2246,3134,Cyrtopodion montiumsalsorum,lizard,14495.82647
2247,3135,Cyrtopodion persepolense,lizard,14.36890008
2248,3136,Cyrtopodion potoharense,lizard,3534.987147
2249,3137,Cyrtopodion rhodocauda,lizard,10734.17708
2250,3138,Cyrtopodion rohtasfortai,lizard,5200.191476
2251,3139,Cyrtopodion sistanense,lizard,208.2536793
2252,3140,Cyrtopodion watsoni,lizard,4742.051024
2253,3141,Daboia deserti,snake,38295.65088
2254,3142,Daboia mauritanica,snake,70968.29011
2255,3143,Daboia palaestinae,snake,3543.435583
2256,3144,Daboia russelii,snake,1115882.47
2257,3145,Daboia siamensis,snake,136491.1007
2258,3146,Dactylocnemis pacificus,lizard,2957.050663
2259,3147,Dalmatolacerta oxycephala,lizard,1165.943664
2260,3148,Dalophia angolensis,worm lizard,51419.50445
2261,3149,Dalophia ellenbergeri,worm lizard,12706.67124
2262,3151,Dalophia longicauda,worm lizard,31558.24797
2263,3153,Dalophia pistillum,worm lizard,164657.2242
2264,3155,Darevskia brauneri,lizard,10346.59895
2265,3156,Darevskia clarkorum,lizard,1329.337836
2266,3157,Darevskia lindholmi,lizard,11405.64776
2267,3158,Darevskia pontica,lizard,60076.87989
2268,3159,Darevskia sapphirina,lizard,2.208906938
2269,3160,Darevskia uzzelli,lizard,257.560016
2270,3161,Dasia griffini,lizard,28.05719473
